시도,시군구,읍면동,자격,연령구간,가구수,수급권자수
서울특별시,서대문구,남가좌1동,모자가족,18~64세,13,20
서울특별시,서대문구,남가좌1동,차상위장애인,18~64세,6,5
서울특별시,서대문구,남가좌1동,차상위장애인,65세이상,9,10
서울특별시,서대문구,남가좌1동,차상위자활,18~64세,2,2
서울특별시,서대문구,남가좌1동,차상위본인부담경감대상자,18~64세,16,16
서울특별시,서대문구,남가좌1동,차상위본인부담경감대상자,65세이상,18,20
서울특별시,서대문구,남가좌1동,차상위계층 확인,18세미만,0,1
서울특별시,서대문구,남가좌1동,차상위계층 확인,18~64세,9,18
서울특별시,서대문구,남가좌1동,차상위계층 확인,65세이상,5,8
서울특별시,서대문구,남가좌2동,모자가족,18세미만,0,72
서울특별시,서대문구,남가좌2동,모자가족,18~64세,81,113
서울특별시,서대문구,남가좌2동,부자가족,18세미만,0,15
서울특별시,서대문구,남가좌2동,부자가족,18~64세,18,32
서울특별시,서대문구,남가좌2동,부자가족,65세이상,1,1
서울특별시,서대문구,남가좌2동,차상위장애인,18세미만,0,1
서울특별시,서대문구,남가좌2동,차상위장애인,18~64세,24,29
서울특별시,서대문구,남가좌2동,차상위장애인,65세이상,41,39
서울특별시,서대문구,남가좌2동,차상위자활,18~64세,4,4
서울특별시,서대문구,남가좌2동,차상위자활,65세이상,1,1
서울특별시,서대문구,남가좌2동,차상위본인부담경감대상자,18세미만,0,25
서울특별시,서대문구,남가좌2동,차상위본인부담경감대상자,18~64세,59,50
서울특별시,서대문구,남가좌2동,차상위본인부담경감대상자,65세이상,58,63
서울특별시,서대문구,남가좌2동,차상위계층 확인,18세미만,0,6
서울특별시,서대문구,남가좌2동,차상위계층 확인,18~64세,38,85
서울특별시,서대문구,남가좌2동,차상위계층 확인,65세이상,29,31
서울특별시,서대문구,북가좌1동,모자가족,18세미만,0,35
서울특별시,서대문구,북가좌1동,모자가족,18~64세,34,49
서울특별시,서대문구,북가좌1동,부자가족,18세미만,0,6
서울특별시,서대문구,북가좌1동,부자가족,18~64세,8,14
서울특별시,서대문구,북가좌1동,차상위장애인,18세미만,0,3
서울특별시,서대문구,북가좌1동,차상위장애인,18~64세,14,12
서울특별시,서대문구,북가좌1동,차상위장애인,65세이상,16,16
서울특별시,서대문구,북가좌1동,차상위자활,18~64세,2,2
서울특별시,서대문구,북가좌1동,차상위자활,65세이상,1,1
서울특별시,서대문구,북가좌1동,차상위본인부담경감대상자,18세미만,0,33
서울특별시,서대문구,북가좌1동,차상위본인부담경감대상자,18~64세,31,14
서울특별시,서대문구,북가좌1동,차상위본인부담경감대상자,65세이상,28,30
서울특별시,서대문구,북가좌1동,청소년한부모모자가족,18세미만,0,1
서울특별시,서대문구,북가좌1동,청소년한부모모자가족,18~64세,1,1
서울특별시,서대문구,북가좌1동,차상위계층 확인,18세미만,0,1
서울특별시,서대문구,북가좌1동,차상위계층 확인,18~64세,21,44
서울특별시,서대문구,북가좌1동,차상위계층 확인,65세이상,10,13
서울특별시,서대문구,북가좌2동,모자가족,18세미만,0,88
서울특별시,서대문구,북가좌2동,모자가족,18~64세,106,182
서울특별시,서대문구,북가좌2동,부자가족,18세미만,0,29
서울특별시,서대문구,북가좌2동,부자가족,18~64세,29,44
서울특별시,서대문구,북가좌2동,부자가족,65세이상,1,1
서울특별시,서대문구,북가좌2동,차상위장애인,18세미만,1,7
서울특별시,서대문구,북가좌2동,차상위장애인,18~64세,26,21
서울특별시,서대문구,북가좌2동,차상위장애인,65세이상,47,49
서울특별시,서대문구,북가좌2동,차상위자활,18~64세,3,3
서울특별시,서대문구,북가좌2동,차상위본인부담경감대상자,18세미만,1,82
서울특별시,서대문구,북가좌2동,차상위본인부담경감대상자,18~64세,112,80
서울특별시,서대문구,북가좌2동,차상위본인부담경감대상자,65세이상,100,111
서울특별시,서대문구,북가좌2동,청소년한부모모자가족,18세미만,0,1
서울특별시,서대문구,북가좌2동,청소년한부모모자가족,18~64세,1,1
서울특별시,서대문구,북가좌2동,차상위계층 확인,18세미만,1,10
서울특별시,서대문구,북가좌2동,차상위계층 확인,18~64세,46,98
서울특별시,서대문구,북가좌2동,차상위계층 확인,65세이상,39,47
서울특별시,마포구,아현동,모자가족,18세미만,0,22
서울특별시,마포구,아현동,모자가족,18~64세,28,45
서울특별시,마포구,아현동,부자가족,18세미만,0,7
서울특별시,마포구,아현동,부자가족,18~64세,7,8
서울특별시,마포구,아현동,차상위장애인,18세미만,1,1
서울특별시,마포구,아현동,차상위장애인,18~64세,5,6
서울특별시,마포구,아현동,차상위장애인,65세이상,19,19
서울특별시,마포구,아현동,차상위자활,18~64세,2,2
서울특별시,마포구,아현동,차상위자활,65세이상,1,1
서울특별시,마포구,아현동,차상위본인부담경감대상자,18세미만,4,15
서울특별시,마포구,아현동,차상위본인부담경감대상자,18~64세,25,24
서울특별시,마포구,아현동,차상위본인부담경감대상자,65세이상,21,21
서울특별시,마포구,아현동,차상위계층 확인,18세미만,0,9
서울특별시,마포구,아현동,차상위계층 확인,18~64세,28,50
서울특별시,마포구,아현동,차상위계층 확인,65세이상,22,29
서울특별시,마포구,공덕동,모자가족,18세미만,2,43
서울특별시,마포구,공덕동,모자가족,18~64세,63,101
서울특별시,마포구,공덕동,부자가족,18세미만,0,12
서울특별시,마포구,공덕동,부자가족,18~64세,17,27
서울특별시,마포구,공덕동,차상위장애인,18세미만,0,1
서울특별시,마포구,공덕동,차상위장애인,18~64세,28,26
서울특별시,마포구,공덕동,차상위장애인,65세이상,49,55
서울특별시,마포구,공덕동,차상위자활,18~64세,3,3
서울특별시,마포구,공덕동,차상위본인부담경감대상자,18세미만,0,39
서울특별시,마포구,공덕동,차상위본인부담경감대상자,18~64세,53,42
서울특별시,마포구,공덕동,차상위본인부담경감대상자,65세이상,36,38
서울특별시,마포구,공덕동,차상위계층 확인,18세미만,0,6
서울특별시,마포구,공덕동,차상위계층 확인,18~64세,51,90
서울특별시,마포구,공덕동,차상위계층 확인,65세이상,46,50
서울특별시,마포구,도화동,모자가족,18세미만,0,17
서울특별시,마포구,도화동,모자가족,18~64세,23,36
서울특별시,마포구,도화동,조손가족,18세미만,0,1
서울특별시,마포구,도화동,조손가족,65세이상,1,1
서울특별시,마포구,도화동,부자가족,18세미만,0,3
서울특별시,마포구,도화동,부자가족,18~64세,5,8
서울특별시,마포구,도화동,차상위장애인,18~64세,12,12
서울특별시,마포구,도화동,차상위장애인,65세이상,15,15
서울특별시,마포구,도화동,차상위본인부담경감대상자,18세미만,0,8
서울특별시,마포구,도화동,차상위본인부담경감대상자,18~64세,22,21
서울특별시,마포구,도화동,차상위본인부담경감대상자,65세이상,28,29
서울특별시,마포구,도화동,차상위계층 확인,18세미만,0,1
서울특별시,마포구,도화동,차상위계층 확인,18~64세,22,32
서울특별시,마포구,도화동,차상위계층 확인,65세이상,20,23
서울특별시,마포구,용강동,모자가족,18세미만,0,18
서울특별시,마포구,용강동,모자가족,18~64세,25,36
서울특별시,마포구,용강동,조손가족,18~64세,0,1
서울특별시,마포구,용강동,조손가족,65세이상,1,1
서울특별시,마포구,용강동,부자가족,18세미만,0,1
서울특별시,마포구,용강동,부자가족,18~64세,2,3
서울특별시,마포구,용강동,차상위장애인,18~64세,6,6
서울특별시,마포구,용강동,차상위장애인,65세이상,22,23
서울특별시,마포구,용강동,차상위자활,18~64세,1,1
서울특별시,마포구,용강동,차상위자활,65세이상,1,1
서울특별시,마포구,용강동,차상위본인부담경감대상자,18세미만,0,8
서울특별시,마포구,용강동,차상위본인부담경감대상자,18~64세,14,12
서울특별시,마포구,용강동,차상위본인부담경감대상자,65세이상,27,35
서울특별시,마포구,용강동,차상위계층 확인,18세미만,0,5
서울특별시,마포구,용강동,차상위계층 확인,18~64세,22,48
서울특별시,마포구,용강동,차상위계층 확인,65세이상,18,22
서울특별시,마포구,대흥동,모자가족,18세미만,0,18
서울특별시,마포구,대흥동,모자가족,18~64세,18,25
서울특별시,마포구,대흥동,부자가족,18세미만,0,1
서울특별시,마포구,대흥동,부자가족,18~64세,2,4
서울특별시,마포구,대흥동,차상위장애인,18~64세,4,4
서울특별시,마포구,대흥동,차상위장애인,65세이상,7,7
서울특별시,마포구,대흥동,차상위자활,18~64세,1,2
서울특별시,마포구,대흥동,차상위본인부담경감대상자,18세미만,0,14
서울특별시,마포구,대흥동,차상위본인부담경감대상자,18~64세,25,18
서울특별시,마포구,대흥동,차상위본인부담경감대상자,65세이상,18,19
서울특별시,마포구,대흥동,청소년한부모모자가족,18세미만,0,1
서울특별시,마포구,대흥동,청소년한부모모자가족,18~64세,1,1
서울특별시,마포구,대흥동,차상위계층 확인,18세미만,0,1
서울특별시,마포구,대흥동,차상위계층 확인,18~64세,18,27
서울특별시,마포구,대흥동,차상위계층 확인,65세이상,14,15
서울특별시,마포구,염리동,모자가족,18세미만,1,25
서울특별시,마포구,염리동,모자가족,18~64세,25,34
서울특별시,마포구,염리동,부자가족,18세미만,0,1
서울특별시,마포구,염리동,부자가족,18~64세,3,6
서울특별시,마포구,염리동,차상위장애인,18~64세,10,10
서울특별시,마포구,염리동,차상위장애인,65세이상,14,15
서울특별시,마포구,염리동,차상위자활,18~64세,2,2
서울특별시,마포구,염리동,차상위본인부담경감대상자,18세미만,0,15
서울특별시,마포구,염리동,차상위본인부담경감대상자,18~64세,29,23
서울특별시,마포구,염리동,차상위본인부담경감대상자,65세이상,12,13
서울특별시,마포구,염리동,차상위계층 확인,18세미만,0,3
서울특별시,마포구,염리동,차상위계층 확인,18~64세,18,30
서울특별시,마포구,염리동,차상위계층 확인,65세이상,14,16
서울특별시,마포구,신수동,모자가족,18세미만,0,24
서울특별시,마포구,신수동,모자가족,18~64세,26,36
서울특별시,마포구,신수동,부자가족,18세미만,0,9
서울특별시,마포구,신수동,부자가족,18~64세,12,18
서울특별시,마포구,신수동,차상위장애인,18세미만,0,1
서울특별시,마포구,신수동,차상위장애인,18~64세,16,15
서울특별시,마포구,신수동,차상위장애인,65세이상,10,10
서울특별시,마포구,신수동,차상위자활,18~64세,3,3
서울특별시,마포구,신수동,차상위본인부담경감대상자,18세미만,1,10
서울특별시,마포구,신수동,차상위본인부담경감대상자,18~64세,19,14
서울특별시,마포구,신수동,차상위본인부담경감대상자,65세이상,19,23
서울특별시,마포구,신수동,차상위계층 확인,18세미만,0,2
서울특별시,마포구,신수동,차상위계층 확인,18~64세,20,28
서울특별시,마포구,신수동,차상위계층 확인,65세이상,15,18
서울특별시,마포구,서강동,모자가족,18세미만,0,12
서울특별시,마포구,서강동,모자가족,18~64세,17,26
서울특별시,마포구,서강동,부자가족,18세미만,0,6
서울특별시,마포구,서강동,부자가족,18~64세,7,11
서울특별시,마포구,서강동,차상위장애인,18~64세,10,11
